index,status,card_present_flag,account,currency,long_lat,txn_description,merchant_id,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
10119,authorized,0.0,ACC-1799207998,AUD,150.68 -33.79,POS,417a6024-581d-407c-b221-05735c043097,Susan,8500.7,17/10/2018,F,20,Collaroy,NSW,2018-10-17T12:41:27.000+0000,13.64,ed66c85a4227489da42f1b1208fab218,Australia,CUS-164374203,151.3 -33.74,debit
10120,authorized,1.0,ACC-3954677887,AUD,115.72 -32.28,SALES-POS,eeda9bcd-4ada-449a-8851-150fd704c328,Ruth,8429.27,17/10/2018,F,47,Beldon,WA,2018-10-17T12:59:38.000+0000,47.22,24d510c4aed74b90b9a0d95e0b584acf,Australia,CUS-3716701010,115.77 -31.77,debit
10126,authorized,1.0,ACC-2920611728,AUD,144.96 -37.76,SALES-POS,fe94fe3b-dcbb-462a-b9a8-68cd2fef3018,Tyler,9022.03,17/10/2018,M,69,Braybrook,VIC,2018-10-17T13:18:08.000+0000,16.26,e605e29152484edbbbde35af46bea8fb,Australia,CUS-1388323263,144.86 -37.78,debit
10127,authorized,1.0,ACC-958000567,AUD,130.90 -12.37,SALES-POS,d1ac359e-415c-42a7-abae-8d2bcce24af0,Sandra,11827.74,17/10/2018,F,34,Fannie Bay,NT,2018-10-17T13:36:39.000+0000,33.1,1c4f31fd82de4b57a16ed94b677a851a,Australia,CUS-4142663097,130.84 -12.42,debit
10128,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,POS,40efb93c-93d5-4666-9b19-df4341aaa043,Michael,2130.39,17/10/2018,M,38,Sydney,NSW,2018-10-17T13:55:11.000+0000,20.08,7d827e4549384c099246779b8831393d,Australia,CUS-2142601169,151.21 -33.87,debit
10132,authorized,1.0,ACC-2249586092,AUD,115.98 -32.07,POS,ecb14c3a-4640-4c8e-9ed4-96ecc4dd82da,Edward,11493.2,17/10/2018,M,19,Scarborough,WA,2018-10-17T14:04:50.000+0000,14.1,130e554babb744cc95c0bce4d8d7044b,Australia,CUS-443776336,115.76 -31.89,debit
10133,authorized,1.0,ACC-3954677887,AUD,115.72 -32.28,SALES-POS,170f7d2c-9a6c-445e-ab8f-a4827256fd99,Ruth,8406.07,17/10/2018,F,47,Rockingham,WA,2018-10-17T14:11:22.000+0000,23.2,5f9c4b7123944f45862d4a801bca8bcb,Australia,CUS-3716701010,115.75 -32.29,debit
10134,authorized,1.0,ACC-240804743,AUD,121.48 -30.75,POS,ba23d4fd-81e8-4850-8e24-412e2e985541,Kenneth,22271.45,17/10/2018,M,29,Fyshwick,ACT,2018-10-17T14:17:54.000+0000,6.04,8e68806654544721ba70334c79d5fe7e,Australia,CUS-261674136,149.18 -35.32,debit
10135,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,40ecb26c-e294-4d59-b535-878d19330463,Michael,2113.22,17/10/2018,M,38,Rozelle,NSW,2018-10-17T14:24:26.000+0000,17.17,057814726f1348ccb110c6fc2f36e226,Australia,CUS-2142601169,151.17 -33.86,debit
10136,authorized,1.0,ACC-1056639002,AUD,145.03 -37.91,POS,c0d4f295-898e-43cf-8b33-ae2ebbbbabef,Michael,53529.53,17/10/2018,M,22,Edithvale,VIC,2018-10-17T14:30:58.000+0000,9.96,6252e8a756af4b23bded1a6c739948a0,Australia,CUS-3462882033,145.11 -38.04,debit
10137,authorized,1.0,ACC-2970114956,AUD,144.89 -37.69,POS,16c4b7f9-7ceb-4a4d-9698-6314676d0a20,Robert,11254.33,17/10/2018,M,26,Ringwood,VIC,2018-10-17T14:37:30.000+0000,26.77,cb093e4750144f08a6038cbf04b240a8,Australia,CUS-880898248,145.23 -37.81,debit
10138,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,POS,b9cd291e-bc55-4ec5-aa9d-0e126b067f1d,Tyler,9828.52,17/10/2018,M,44,Forest Hill,VIC,2018-10-17T14:44:03.000+0000,23.57,24cd97b5c4614a83a44339d18c279cba,Australia,CUS-1892177589,145.17 -37.85,debit
10139,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,POS,ebbf1381-bafe-4eb1-b0a3-27a37410f12b,Michael,40129.37,17/10/2018,M,21,Nathalia,VIC,2018-10-17T14:50:35.000+0000,6.9,2b60dea46afb43289e72b76dcc2370ff,Australia,CUS-2059096722,145.2 -36.06,debit
10140,authorized,1.0,ACC-2650850707,AUD,148.16 -23.52,SALES-POS,74c7d9ca-3ccb-487a-8634-a8ec3493d2cd,Brian,118103.41,17/10/2018,M,42,Tumut,NSW,2018-10-17T14:57:07.000+0000,44.82,f8c1c6b5691b4e4795b7a08a3375a7aa,Australia,CUS-2819545904,148.22 -35.3,debit
10145,authorized,1.0,ACC-1903037542,AUD,153.05 -27.61,POS,aa7448ff-6e32-4fd3-a7bd-06e854a7da2b,Jeffrey,4583.09,17/10/2018,M,30,Victoria Point,QLD,2018-10-17T15:03:21.000+0000,11.11,3d8a23a139254cdab5022a502e8214d6,Australia,CUS-860700529,153.28 -27.59,debit
10146,authorized,0.0,ACC-1243371644,AUD,150.90 -33.78,SALES-POS,a2734444-2881-4e19-9687-cfc7814642e9,Gregory,4918.1,17/10/2018,M,42,Brookvale,NSW,2018-10-17T15:09:20.000+0000,15.99,faf45ca672dd41a998bf8d0f0d8a24f9,Australia,CUS-3904958894,151.26 -33.77,debit
10147,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,POS,63721c0d-ef24-4c23-98d0-722561c938ac,Michael,40118.48,17/10/2018,M,21,Maribyrnong,VIC,2018-10-17T15:15:19.000+0000,10.89,3907d8f1996d418fa866c36c3539e372,Australia,CUS-2059096722,144.89 -37.78,debit
10148,authorized,1.0,ACC-1903037542,AUD,153.05 -27.61,POS,848f6f12-a594-461b-aaf5-72b7712ded60,Jeffrey,4540.94,17/10/2018,M,30,Geelong,VIC,2018-10-17T15:21:19.000+0000,42.15,ff853aa337a24b63b3d469fa26430223,Australia,CUS-860700529,144.36 -38.15,debit
10149,authorized,1.0,ACC-1903037542,AUD,153.05 -27.61,SALES-POS,e3ec4729-aac7-4b6e-b92a-f3df8379111b,Jeffrey,4522.37,17/10/2018,M,30,Deagon,QLD,2018-10-17T15:27:18.000+0000,18.57,8639163f768746af8841d1266e6602c6,Australia,CUS-860700529,153.06 -27.32,debit
10150,authorized,1.0,ACC-3084464802,AUD,145.15 -37.76,POS,7b4deb71-0e46-4da6-b2fa-7c718273f157,Susan,10853.53,17/10/2018,F,19,Mount Gambier,SA,2018-10-17T15:33:17.000+0000,610.75,5f950f0e513b4a96bf660f1171147b6a,Australia,CUS-1928710999,140.78 -37.83,debit
10151,authorized,0.0,ACC-1710017148,AUD,150.82 -34.01,SALES-POS,7c27c261-9d34-40e2-89d2-d32c5626712d,Michelle,17574.55,17/10/2018,F,19,Lutwyche,QLD,2018-10-17T15:39:16.000+0000,35.44,9ddfc3e97f9f4e17915a415a27f933e2,Australia,CUS-883482547,153.03 -27.42,debit
10152,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,5bdb60f9-60ec-47b4-92be-565abe3d36f7,Joseph,1581.78,17/10/2018,M,37,Burleigh Heads,QLD,2018-10-17T15:45:16.000+0000,4.96,616e73ee4eff483b90ad466aa5ec4ce8,Australia,CUS-2695611575,153.44 -28.1,debit
10153,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,POS,56a95a99-0036-4727-a604-b8afcad982b1,Tiffany,7163.68,17/10/2018,F,25,Merriwa,WA,2018-10-17T15:51:15.000+0000,53.96,450614b829814e5d8bbfe7c85216bff3,Australia,CUS-1669695324,115.72 -31.67,debit
10154,authorized,0.0,ACC-1973887809,AUD,115.78 -31.90,SALES-POS,ae024401-3e47-48c7-973a-89f50714893d,Antonio,7257.68,17/10/2018,M,26,Innaloo,WA,2018-10-17T15:57:14.000+0000,37.17,d450b05425bf425e97887ee4d1e4d8d3,Australia,CUS-1646621553,115.8 -31.9,debit
10158,authorized,1.0,ACC-2970114956,AUD,144.89 -37.69,SALES-POS,ba23d4fd-81e8-4850-8e24-412e2e985541,Robert,11247.97,17/10/2018,M,26,Fyshwick,ACT,2018-10-17T16:09:38.000+0000,6.36,14f9ce13e1434f5798dde225b7f37d57,Australia,CUS-880898248,149.18 -35.32,debit
10159,authorized,1.0,ACC-2270192619,AUD,138.56 -35.27,POS,90335606-32de-4756-a99f-c8eafbf1f11e,Darren,17322.27,17/10/2018,M,20,Vincentia,NSW,2018-10-17T16:27:29.000+0000,18.12,ca102a06ec4b4c57966ca28498fbc995,Australia,CUS-2110742437,150.66 -35.08,debit
10160,authorized,1.0,ACC-2153562714,AUD,116.00 -31.88,POS,1e8353f3-0cea-40d2-b7ee-fb2a374191bb,Linda,6571.64,17/10/2018,F,24,Scarborough,WA,2018-10-17T16:45:21.000+0000,16.72,76c30290d1a6467f9cc0b0b8c2f4d6b6,Australia,CUS-423725039,115.76 -31.9,debit
10169,authorized,1.0,ACC-2970114956,AUD,144.89 -37.69,POS,48f43ea0-bd65-4ba4-95a8-f6870e1fada2,Robert,11228.6,17/10/2018,M,26,Balwyn North,VIC,2018-10-17T17:02:13.000+0000,19.37,3ab6521f22c14fac9f5dc1d709b2156d,Australia,CUS-880898248,145.07 -37.78,debit
10170,authorized,1.0,ACC-854938045,AUD,147.63 -22.84,SALES-POS,6b519c78-9dc0-4911-9135-4594ff253217,James,14244.09,17/10/2018,M,28,Middlemount,QLD,2018-10-17T17:14:34.000+0000,65.41,0f79068111e3457dab4d0da804b31d1b,Australia,CUS-4023861240,148.7 -22.81,debit
10171,authorized,0.0,ACC-1998563091,AUD,149.03 -35.25,SALES-POS,0bb9a68e-ba79-4ca9-adea-b92d1768eb5e,David,18556.22,17/10/2018,M,42,Perth,WA,2018-10-17T17:26:54.000+0000,235.26,2c72827b58594378838950c3621be211,Australia,CUS-3395687666,115.86 -31.95,debit
10172,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,8dfd8770-21e3-43f5-ba64-7d7b6cb5548c,Rhonda,5009.07,17/10/2018,F,40,Raceview,QLD,2018-10-17T17:39:15.000+0000,14.24,ff11e86e047948f19ab852d5fbe3cfaf,Australia,CUS-1614226872,152.78 -27.63,debit
10173,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,2b36e3f1-d074-41a3-999d-cc85dc51e204,Richard,15187.04,17/10/2018,M,24,Toowoomba City,QLD,2018-10-17T17:51:36.000+0000,26.58,61b8515db4e644cbb32b3d8c18db6525,Australia,CUS-51506836,151.96 -27.56,debit
10176,authorized,1.0,ACC-1496451953,AUD,145.16 -37.84,SALES-POS,ff184ad8-a641-40ef-80c2-1e914ecc0e55,Ricky,21956.8,17/10/2018,M,43,Sunshine North,VIC,2018-10-17T18:08:38.000+0000,41.09,6555fa1b5f1e4e24af1406a3d6e89296,Australia,CUS-3142625864,144.84 -37.78,debit
10177,authorized,0.0,ACC-2153562714,AUD,116.00 -31.88,SALES-POS,5e6b6a71-977d-4905-8775-28ece644996f,Linda,6542.02,17/10/2018,F,24,Palmyra,WA,2018-10-17T18:35:40.000+0000,29.62,204a3fe5a1d64776a87ff4c4e46498d1,Australia,CUS-423725039,115.78 -32.04,debit
10180,authorized,1.0,ACC-854938045,AUD,147.63 -22.84,SALES-POS,333df983-cd39-4229-a6da-a096f2419981,James,14202.81,17/10/2018,M,28,North Sydney,NSW,2018-10-17T19:01:16.000+0000,41.28,b27a25ceda53499fab5decad144cbfb2,Australia,CUS-4023861240,151.21 -33.84,debit
10181,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,6019efb6-f6a7-402c-9ea1-b398ef4d98d1,Richard,15181.33,17/10/2018,M,24,Sheldon,QLD,2018-10-17T19:14:06.000+0000,5.71,906ef075b2d141c4accd32d8bade80a9,Australia,CUS-51506836,153.21 -27.57,debit
10182,authorized,1.0,ACC-1973887809,AUD,115.78 -31.90,SALES-POS,7dee69cf-5736-4247-bccb-f9a0892ae760,Antonio,7872.29,17/10/2018,M,26,Keilor Park,VIC,2018-10-17T19:26:55.000+0000,484.3,f6efd39b3dbb40e9ad90bb1d96a2e300,Australia,CUS-1646621553,144.85 -37.72,debit
10183,authorized,0.0,ACC-1222300524,AUD,151.23 -33.94,POS,8213e3af-7b48-4dde-8541-a1f7a0e5030d,Michael,2105.91,17/10/2018,M,38,Hurstville,NSW,2018-10-17T19:39:44.000+0000,7.31,900a04a7b9964b9c8416192f47ad39aa,Australia,CUS-2142601169,151.11 -33.97,debit
10184,authorized,1.0,ACC-958000567,AUD,130.90 -12.37,SALES-POS,b7754c43-4b42-4854-8357-586cfdb5d6bd,Sandra,11704.85,17/10/2018,F,34,Casuarina,NT,2018-10-17T19:52:33.000+0000,12.89,df67414d6d344a8a8c254026c7863424,Australia,CUS-4142663097,130.88 -12.37,debit
10190,authorized,0.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,eaa7a7f9-3bda-4d2d-80e3-b3a653cfe2cc,Virginia,7097.75,17/10/2018,F,20,Nedlands,WA,2018-10-17T20:10:46.000+0000,16.36,cb165a1eacee4dcbb94f56f9a97a102e,Australia,CUS-127297539,115.8 -31.98,debit
10191,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,POS,9941b103-6ac8-42c7-9ba6-6c55f8182b99,Tyler,9794.64,17/10/2018,M,44,Preston,VIC,2018-10-17T20:36:24.000+0000,33.88,7ff48ee076b942bca8aa5589c41f1b17,Australia,CUS-1892177589,145.03 -37.74,debit
10194,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,3570d574-09fc-4fbf-a9c3-83e5c1324b0a,Richard,15172.52,17/10/2018,M,24,Browns Plains,QLD,2018-10-17T21:01:14.000+0000,8.81,5108618578e04ac687fb27deffc0db63,Australia,CUS-51506836,153.04 -27.66,debit
10195,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,bfbdc3da-ae50-4375-bbd9-3bffe609274a,Joseph,1564.17,17/10/2018,M,37,Varsity Lakes,QLD,2018-10-17T21:16:52.000+0000,17.61,4ec873a856bd426fabddcf236bfcc913,Australia,CUS-2695611575,153.4 -28.1,debit
10196,authorized,0.0,ACC-2153562714,AUD,116.00 -31.88,POS,77b930b1-1493-40f3-b90d-4c6ea273d856,Linda,6487.68,17/10/2018,F,24,Carine,WA,2018-10-17T21:32:29.000+0000,8.34,cf7a4df7a0b6434782d5586110716f86,Australia,CUS-423725039,115.78 -31.85,debit
10197,authorized,0.0,ACC-1903037542,AUD,153.05 -27.61,POS,57c9e10d-7a7b-4120-ad24-23843d682625,Jeffrey,4473.67,17/10/2018,M,30,Graceville,QLD,2018-10-17T21:48:07.000+0000,48.7,c1e8ba1383374ca2aff479b4af7c2d12,Australia,CUS-860700529,152.98 -27.52,debit
10200,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,SALES-POS,12199c94-c98a-454d-86c7-330b9d109260,Michael,39855.72,17/10/2018,M,21,Newstead,QLD,2018-10-17T22:07:16.000+0000,85.76,386911f41ff44c0c835e72b0ba751510,Australia,CUS-2059096722,153.04 -27.45,debit
10201,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,SALES-POS,667f5118-8085-4805-b4df-593a691e0abd,Ronald,5032.29,17/10/2018,M,25,Earlville,QLD,2018-10-17T22:37:34.000+0000,13.89,b73dc88e425b4357825bc18496d80765,Australia,CUS-2178051368,145.74 -16.95,debit
10206,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,79632a30-4507-43e8-b301-e4166dc24eb3,Diana,1620.6,17/10/2018,F,26,Broadbeach,QLD,2018-10-17T23:05:39.000+0000,5.77,c52153c88e004907b805b3f2b5d9b350,Australia,CUS-2487424745,153.43 -28.03,debit
10207,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,POS,3647e656-341b-4fc7-b46e-d4b5fd2c93d4,Joseph,1494.45,17/10/2018,M,37,Alexandria,NSW,2018-10-17T23:27:23.000+0000,69.72,0a8be849024f4aac9f77d0313deb13c9,Australia,CUS-2695611575,151.2 -33.9,debit
10208,authorized,0.0,ACC-1598451071,AUD,153.41 -27.95,POS,023f7601-2795-4081-9ffe-3199ee4b49c2,Diana,1615.68,17/10/2018,F,26,Runaway Bay,QLD,2018-10-17T23:49:07.000+0000,4.92,203545caaf4b4d14983e0c4f541213d2,Australia,CUS-2487424745,153.4 -27.91,debit
10209,authorized,1.0,ACC-847145727,AUD,115.90 -31.92,SALES-POS,b7336787-56af-415e-9e38-d018b78c8762,Michael,61255.04,18/10/2018,M,19,Bassendean,WA,2018-10-18T00:29:24.000+0000,46.33,1870ba69cb0a4e15866782aa25c92796,Australia,CUS-1609060617,115.94 -31.9,debit
10210,authorized,1.0,ACC-1799207998,AUD,150.68 -33.79,POS,99877a47-3f2f-46ca-aae7-4daee491fbd1,Susan,9731.05,18/10/2018,F,20,Kingsford,NSW,2018-10-18T01:12:18.000+0000,39.14,3df0ca44f3fd4b5bb582938cb107e7d1,Australia,CUS-164374203,151.23 -33.92,debit
10211,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,POS,cf184d23-d5c6-4740-bfe6-5b429f829d88,Ronald,5005.75,18/10/2018,M,25,Wynyard,TAS,2018-10-18T01:37:56.000+0000,26.54,d4127142402f419da6eb33b75c20a7c8,Australia,CUS-2178051368,145.73 -40.99,debit
10214,authorized,1.0,ACC-1608363396,AUD,151.22 -33.87,SALES-POS,c517e9ce-fba4-4269-ac69-739d51ef969b,Robert,7443.58,18/10/2018,M,20,Armidale,NSW,2018-10-18T02:13:59.000+0000,52.18,931ddf63989d463bbccf2193bd5f9e4a,Australia,CUS-2688605418,151.67 -30.52,debit
10220,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,POS,8a01afe8-1468-4e9f-8152-ccb237b7c614,Tiffany,7149.47,18/10/2018,F,25,Rockingham,WA,2018-10-18T04:14:07.000+0000,14.21,58ead64a308f41b19aa3d203a8fca5ab,Australia,CUS-1669695324,115.74 -32.29,debit
10221,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,4fed93ab-f622-4e44-b7ca-8dcdd6b43e35,Diana,1593.85,18/10/2018,F,26,Broadbeach,QLD,2018-10-18T04:43:31.000+0000,21.83,bff9ab5e3c7a4a0491243ccade36fafb,Australia,CUS-2487424745,153.43 -28.04,debit
10226,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,952c2d56-02bc-4d8c-9ba5-c0d33c306413,Diana,1566.92,18/10/2018,F,26,Highland Park,QLD,2018-10-18T06:22:13.000+0000,26.93,f79331ec62f8465681ef77cffb56d113,Australia,CUS-2487424745,153.34 -28.01,debit
10231,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,816c8634-ad16-4328-ac53-e48d407ee4f2,Diana,1555.55,18/10/2018,F,26,Nerang,QLD,2018-10-18T07:32:59.000+0000,11.37,61d7f4fe33df4a11a78a9b9471457aa7,Australia,CUS-2487424745,153.33 -27.99,debit
10233,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,POS,af46b006-44d1-4a57-b83a-4c9d4e6f02d7,Tiffany,7086.32,18/10/2018,F,25,Murrurundi,NSW,2018-10-18T08:03:18.000+0000,17.15,7692bb3af48546539a78fe0f3bf72cec,Australia,CUS-1669695324,150.83 -31.76,debit
10234,authorized,0.0,ACC-1496451953,AUD,145.16 -37.84,POS,6f662a1b-28cf-45cb-9bf0-8511db407ab2,Ricky,21913.74,18/10/2018,M,43,Docklands,VIC,2018-10-18T08:10:30.000+0000,27.06,390af10a01d746c2988450e9d7188b36,Australia,CUS-3142625864,144.95 -37.82,debit
10235,authorized,1.0,ACC-2153562714,AUD,116.00 -31.88,POS,8ae15cfd-7ffc-4987-8e62-c75c1b555bbd,Linda,6470.66,18/10/2018,F,24,Balcatta,WA,2018-10-18T08:17:41.000+0000,17.02,272953d22a7c4e47b9fed6107f99b85e,Australia,CUS-423725039,115.81 -31.87,debit
10236,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,POS,7d06d8a4-d6ce-4dd2-b4d7-dde94d1ff630,Ronald,4982.9,18/10/2018,M,25,Burnie,TAS,2018-10-18T08:24:53.000+0000,22.85,9309642794ed492ba51cd9abf68d2052,Australia,CUS-2178051368,145.91 -41.05,debit
10237,authorized,1.0,ACC-854938045,AUD,147.63 -22.84,POS,c087506c-c4c6-42de-aae2-2d244e49f4be,James,14159.87,18/10/2018,M,28,Mount Waverley,VIC,2018-10-18T08:32:05.000+0000,42.94,53a24df09807444e9c9bdef1aa948c83,Australia,CUS-4023861240,145.14 -37.9,debit
10238,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,SALES-POS,73c391e4-0706-4f30-989b-f56f03e87f26,Tyler,9775.02,18/10/2018,M,44,Melton,VIC,2018-10-18T08:39:16.000+0000,19.62,1196abf36e724465a68ab988abd729b2,Australia,CUS-1892177589,144.56 -37.69,debit
10239,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,POS,106e1272-44ab-4dcb-a438-dd98e0071e51,Amy,5618.15,18/10/2018,F,43,Eden,NSW,2018-10-18T08:46:28.000+0000,27.26,f0a357f9ac074cbdb4c69c9821c8f081,Australia,CUS-2599279756,149.9 -37.06,debit
10240,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,SALES-POS,962e2a2f-88f2-46b2-b23c-5e096b276343,Tyler,9757.78,18/10/2018,M,44,Templestowe,VIC,2018-10-18T08:53:40.000+0000,17.24,51ed5fa8802c4bc7b1e590b7ab78463c,Australia,CUS-1892177589,145.13 -37.76,debit
10244,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,POS,81e0744e-281c-43de-b088-286740dc1e97,Ronald,4967.57,18/10/2018,M,25,Marysville,VIC,2018-10-18T09:00:33.000+0000,15.33,0a1f5b4226964b94b6b363b7a107b013,Australia,CUS-2178051368,145.75 -37.51,debit
10245,authorized,1.0,ACC-1279356312,AUD,144.79 -37.73,SALES-POS,a2adedd6-1fc8-4aaa-bf00-cdb1a7f5bc4e,Tyler,9738.57,18/10/2018,M,44,Werribee,VIC,2018-10-18T09:05:08.000+0000,19.21,05be5ae4c1eb4a38876893d2eef12503,Australia,CUS-1892177589,144.68 -37.88,debit
10246,authorized,1.0,ACC-3481401842,AUD,115.74 -31.72,POS,68978a51-7a39-4e02-ad86-03c3ba8b72f1,Tiffany,7077.08,18/10/2018,F,25,Carramar,WA,2018-10-18T09:09:43.000+0000,9.24,6f1b43e0a01949f9ba6a8538bc208821,Australia,CUS-1669695324,115.79 -31.71,debit
10247,authorized,1.0,ACC-2305712452,AUD,138.61 -34.89,POS,b903fafe-2b7d-4d31-8bcc-59dfe22748ae,Debra,6463.0,18/10/2018,F,18,Barton,ACT,2018-10-18T09:14:18.000+0000,140.69,196b29eb08e045cc91c1738e3cba3dc8,Australia,CUS-1842679196,149.13 -35.31,debit
10248,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,SALES-POS,30c5571b-c046-4667-9d68-430f8888ea3a,Joseph,1402.47,18/10/2018,M,37,Coorparoo,QLD,2018-10-18T09:18:53.000+0000,21.98,2b7c83e0cf11424c965d0680dbb043f9,Australia,CUS-2695611575,153.06 -27.49,debit
10249,authorized,1.0,ACC-3541460373,AUD,145.00 -37.83,POS,200fbadd-de7f-4e3e-97ec-74522cc27f22,Jeffrey,4217.49,18/10/2018,M,24,Ringwood East,VIC,2018-10-18T09:23:29.000+0000,31.35,aeffe77121164edc84ce900d0c4958bd,Australia,CUS-1433879684,145.26 -37.8,debit
10250,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,POS,3ca72510-6f2b-4705-8ec3-e09d10afab20,Amy,5601.65,18/10/2018,F,43,Castlemaine,VIC,2018-10-18T09:28:04.000+0000,16.5,b5353602f58643409fc5d3ce81b4de46,Australia,CUS-2599279756,144.22 -37.07,debit
10251,authorized,1.0,ACC-1903037542,AUD,153.05 -27.61,POS,68247442-f679-4eb8-84ff-31a852e84538,Jeffrey,4463.82,18/10/2018,M,30,Carina,QLD,2018-10-18T09:32:39.000+0000,9.85,bb4e984055f64385a00af73e3c1ea1e6,Australia,CUS-860700529,153.09 -27.49,debit
10252,authorized,1.0,ACC-559365433,AUD,147.31 -42.88,SALES-POS,8105415b-7bd2-4267-807a-1494276a3186,Mary,3745.75,18/10/2018,F,64,Hallam,VIC,2018-10-18T09:37:14.000+0000,18.6,a8d9cdf4a7f5443d95caec1de49cb055,Australia,CUS-1654129794,145.26 -38.01,debit
10253,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,SALES-POS,124ba636-21b8-4c36-8751-440a2fbb73fc,Amy,5560.5,18/10/2018,F,43,Maryborough,VIC,2018-10-18T09:41:50.000+0000,41.15,a652a08ca135492199a7def23aa9665d,Australia,CUS-2599279756,143.74 -37.05,debit
10254,authorized,1.0,ACC-1443681913,AUD,150.92 -33.77,POS,c4b2ee62-fdd5-41aa-b8e5-ca4e70ac4d77,Ryan,4660.95,18/10/2018,M,31,Mount Druitt,NSW,2018-10-18T09:46:25.000+0000,16.5,9f82839b16f84fd98086f63c43b91d30,Australia,CUS-3129499595,150.82 -33.77,debit
10255,authorized,1.0,ACC-414431115,AUD,142.77 -37.06,POS,96454e2a-ea7e-4c25-9d99-728b7160d2c8,Amy,5523.55,18/10/2018,F,43,Mansfield,VIC,2018-10-18T09:51:00.000+0000,36.95,beeae5b516254a1389e7b0a75aa223e5,Australia,CUS-2599279756,146.09 -37.05,debit
10256,authorized,1.0,ACC-2107684084,AUD,145.03 -37.88,POS,f5fe8b6c-1c7b-412a-9197-57a964f67c5f,Richard,10383.99,18/10/2018,M,22,Bentley,WA,2018-10-18T09:55:35.000+0000,17.86,d366f30fd6974923a7c99489c4b80035,Australia,CUS-2283904812,115.93 -32,debit
10258,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,POS,2a8e2076-2601-4655-9e6e-3f2c53b88756,Richard,15157.33,18/10/2018,M,24,Palmwoods,QLD,2018-10-18T10:00:42.000+0000,15.19,d69c469c2af740db96b04947c0c6a7d5,Australia,CUS-51506836,152.96 -26.69,debit
10259,authorized,0.0,ACC-3100725361,AUD,145.73 -17.03,SALES-POS,ca8ebe61-469f-4731-8fdc-559fe5dfbde3,Ronald,4952.72,18/10/2018,M,25,Edmonton,QLD,2018-10-18T10:18:14.000+0000,14.85,8883d70a6dad42d88a5914d99acc6d21,Australia,CUS-2178051368,145.73 -17.02,debit
10260,authorized,1.0,ACC-1903037542,AUD,153.05 -27.61,POS,6c2fd1bf-8162-4721-a4ae-ab87a4d00c77,Jeffrey,4448.88,18/10/2018,M,30,Upper Mount Gravatt,QLD,2018-10-18T10:35:47.000+0000,14.94,5dbc5186df2b430581948a2fe898f951,Australia,CUS-860700529,153.08 -27.56,debit
10261,authorized,1.0,ACC-2890243754,AUD,153.32 -27.93,POS,75bc053a-5e96-464f-aa7f-2986c71ebcd3,Joseph,1389.1,18/10/2018,M,37,Helensvale,QLD,2018-10-18T10:53:19.000+0000,13.37,ca8a627b1c9c4f579917fbf6b3d098d2,Australia,CUS-2695611575,153.34 -27.92,debit
10269,authorized,1.0,ACC-2305712452,AUD,138.61 -34.89,SALES-POS,f71f393b-604b-4d4e-a6e1-1267069e22da,Debra,6441.35,18/10/2018,F,18,Nowra,NSW,2018-10-18T11:05:35.000+0000,21.65,d48725c3f5b54422a0ecbe3d378c3dc4,Australia,CUS-1842679196,150.6 -34.87,debit
